building_id,meter,timestamp,meter_reading,site_id,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,primary_use,square_feet,year_built,month,quarter,day,energy_intensity,co2_emissions
139,3,2016-04-18 04:00:00,0.0,1,3.0,0.0,1.2,0.0,1020.5,250.0,2.6,Public services,56629,1900.0,4,2,18,0.0,0.0
924,1,2016-06-23 21:00:00,1188.55,9,33.9,4.0,21.7,0.0,1015.0,165.0,2.6,Entertainment/public assembly,252268,,6,2,23,0.0047114576561434664,511.07649999999995
395,0,2016-07-28 06:00:00,29.32,3,27.8,4.0,24.4,0.0,1013.0,180.0,3.1,Public services,8925,1912.0,7,3,28,0.00328515406162465,12.6076
1126,0,2016-10-06 23:00:00,197.244,13,15.0,0.0,3.9,-1.0,1014.5,40.0,4.1,Education,72332,,10,4,6,0.0027269258419510035,84.81492
205,0,2016-07-10 00:00:00,89.29,2,43.3,2.0,6.1,0.0,1007.5,270.0,5.1,Lodging/residential,60086,2001.0,7,3,10,0.001486036680757581,38.3947
183,1,2016-06-02 04:00:00,104.521,2,34.4,0.0,0.6,0.0,1005.5,250.0,4.6,Education,132518,1992.0,6,2,2,0.0007887305875428244,44.94403
279,3,2016-01-15 16:00:00,0.0,2,7.2,0.0,1.7,0.0,1014.0,150.0,2.6,Education,49384,1967.0,1,1,15,0.0,0.0
1003,1,2016-07-27 02:00:00,117.194,10,34.4,0.0,-3.3,0.0,1008.5,220.0,2.1,Education,94751,,7,3,27,0.0012368629354835305,50.39342
1030,1,2016-07-11 15:00:00,224.932,11,23.3,0.0,15.6,0.0,1018.0,260.0,2.1,Education,68030,,7,3,11,0.0033063648390415992,96.72076
1287,2,2016-04-12 10:00:00,430.632,14,15.0,0.0,10.6,0.0,1012.5,210.0,6.2,Education,60582,,4,2,12,0.00710824997524017,185.17176
1129,0,2016-06-18 07:00:00,121.309,13,22.2,0.0,15.6,0.0,1018.5,100.0,2.1,Office,133100,,6,2,18,0.000911412471825695,52.16287
865,0,2016-07-07 07:00:00,24.1667,8,27.2,4.0,23.9,0.0,1019.0,180.0,2.1,Public services,10174,,7,3,7,0.002375339099665815,10.391681
846,0,2016-02-01 17:00:00,0.5,8,25.6,4.0,15.6,0.0,1018.0,230.0,3.6,Entertainment/public assembly,481,,2,1,1,0.0010395010395010396,0.215
931,0,2016-09-07 23:00:00,218.0,9,33.3,4.0,23.3,0.0,1015.5,170.0,2.6,Education,216050,,9,3,7,0.0010090256884980329,93.74
1026,0,2016-03-15 10:00:00,158.5,10,0.0,0.0,-3.3,0.0,1021.0,0.0,0.0,Lodging/residential,88480,,3,1,15,0.0017913652802893309,68.155
286,1,2016-02-03 00:00:00,58.9424,2,12.8,0.0,-13.9,0.0,1018.0,280.0,6.7,Lodging/residential,32841,1935.0,2,1,3,0.0017947809141012757,25.345232
214,0,2016-06-06 22:00:00,126.73,2,42.2,2.0,-2.8,0.0,1001.0,165.0,2.1,Education,91273,1951.0,6,2,6,0.0013884719467969718,54.493900000000004
709,0,2016-12-06 03:00:00,5.8,5,6.0,0.0,6.0,0.0,1016.5,60.0,3.6,Education,23067,1976.0,12,4,6,0.00025144145315819134,2.4939999999999998
1328,1,2016-11-25 08:00:00,17.7187,15,2.2,0.0,1.7,0.0,1023.5,120.0,1.5,Education,279840,2008.0,11,4,25,6.331725271583761e-05,7.619040999999999
1433,2,2016-06-28 02:00:00,1289.68,15,23.3,4.0,18.9,0.0,1014.0,150.0,4.1,Education,28084,1913.0,6,2,28,0.0459222333000997,554.5624
1297,1,2016-01-30 02:00:00,233.24,14,0.6,4.0,-8.3,0.0,1008.5,310.0,4.6,Office,21469,,1,1,30,0.010864036517769808,100.2932
1018,1,2016-07-15 03:00:00,0.0,10,28.3,0.0,-1.7,0.0,1012.0,0.0,0.0,Education,186840,,7,3,15,0.0,0.0
239,1,2016-08-18 02:00:00,566.143,2,40.6,4.0,7.2,0.0,1004.5,130.0,2.1,Lodging/residential,106440,1963.0,8,3,18,0.005318893273205562,243.44149000000002
193,0,2016-09-05 03:00:00,4.12,2,35.0,0.0,1.7,0.0,1001.5,270.0,4.6,Office,6203,1999.0,9,3,5,0.0006641947444784782,1.7716
1297,2,2016-08-20 12:00:00,220.959,14,23.9,0.0,20.6,0.0,1013.0,0.0,0.0,Office,21469,,8,3,20,0.010292002422096977,95.01237
1371,0,2016-07-08 23:00:00,36.65,15,25.0,4.0,22.2,0.0,1008.0,165.0,3.1,Public services,50577,1956.0,7,3,8,0.0007246376811594203,15.7595
1120,0,2016-10-30 17:00:00,62.36,13,6.7,0.0,1.7,0.0,1026.0,60.0,2.1,Services,70040,,10,4,30,0.0008903483723586522,26.814799999999998
851,0,2016-10-09 23:00:00,122.417,8,25.6,0.0,16.1,0.0,1017.0,20.0,4.6,Public services,16682,,10,4,9,0.007338268792710706,52.63931
209,0,2016-03-04 12:00:00,961.7,2,17.8,6.0,-2.8,0.0,1012.5,110.0,2.6,Education,193294,2006.0,3,1,4,0.0049753225656254205,413.531
1398,1,2016-05-05 20:00:00,0.0,15,12.8,0.0,6.7,0.0,1007.0,350.0,2.6,Lodging/residential,20291,1925.0,5,2,5,0.0,0.0
34,0,2016-06-22 15:00:00,267.837,0,30.0,2.0,17.8,0.0,1020.5,10.0,3.1,Lodging/residential,42731,2002.0,6,2,22,0.006267978750789825,115.16990999999999
213,0,2016-03-29 05:00:00,179.14,2,22.2,0.0,1.1,0.0,1004.0,210.0,2.6,Education,49662,1964.0,3,1,29,0.0036071845676774995,77.0302
1346,2,2016-12-20 22:00:00,0.0,15,-2.0,0.0,-9.0,0.0,1016.5,190.0,6.7,Education,34875,1993.0,12,4,20,0.0,0.0
379,0,2016-01-29 22:00:00,8.3,3,2.8,0.0,-8.3,0.0,1010.0,310.0,8.8,Entertainment/public assembly,7675,,1,1,29,0.0010814332247557005,3.5690000000000004
1168,0,2016-08-11 08:00:00,3844.93,13,21.1,0.0,19.4,38.0,1010.5,150.0,4.6,Office,577101,,8,3,11,0.006662490621225747,1653.3199
918,2,2016-10-21 05:00:00,54.9,9,19.4,0.0,8.3,0.0,1023.5,10.0,3.1,Education,60621,,10,4,21,0.0009056267630029197,23.607
1437,2,2016-01-11 05:00:00,2180.52,15,-3.3,0.0,-11.1,0.0,1004.5,270.0,12.4,Education,111518,1968.0,1,1,11,0.019553076633368603,937.6236
533,0,2016-01-30 01:00:00,58.5,3,1.1,0.0,-8.3,0.0,1013.5,300.0,5.7,Lodging/residential,11900,,1,1,30,0.0049159663865546216,25.155
755,0,2016-11-15 05:00:00,14.9167,6,7.8,0.0,6.1,-1.0,1015.0,165.0,1.5,Office,42129,,11,4,15,0.0003540720169004724,6.414181
1073,2,2016-08-10 06:00:00,2126.5,13,26.7,0.0,21.1,0.0,1013.0,210.0,2.6,Office,194111,,8,3,10,0.010955072097923353,914.395
235,1,2016-02-22 20:00:00,46.2114,2,25.0,2.0,-2.8,0.0,1009.5,230.0,3.6,Education,9309,1970.0,2,1,22,0.0049641637125362546,19.870901999999997
61,0,2016-12-06 19:00:00,243.674,0,23.9,0.0,21.7,191.0,1011.0,250.0,7.2,Lodging/residential,38686,2001.0,12,4,6,0.006298764410898,104.77982
1239,2,2016-10-25 01:00:00,131.9,14,11.1,0.0,-0.6,0.0,1019.0,20.0,2.1,Office,31300,,10,4,25,0.00421405750798722,56.717
1360,0,2016-09-05 09:00:00,198.475,15,12.8,0.0,12.2,0.0,1025.0,80.0,2.6,Entertainment/public assembly,111530,1988.0,9,3,5,0.0017795660360441137,85.34425
1205,0,2016-07-05 00:00:00,22.736,13,25.6,8.0,16.1,0.0,1007.5,200.0,3.6,Parking,178270,,7,3,5,0.00012753688225725025,9.77648
496,0,2016-02-15 11:00:00,41.65,3,-5.6,0.0,-8.3,-1.0,1032.0,140.0,3.1,Public services,16200,,2,1,15,0.0025709876543209874,17.909499999999998
958,2,2016-04-14 04:00:00,173.85,9,16.7,0.0,7.2,0.0,1016.5,165.0,3.1,Entertainment/public assembly,234819,,4,2,14,0.0007403574668148659,74.7555
438,0,2016-02-08 09:00:00,96.34,3,2.2,6.0,-5.6,0.0,1008.0,340.0,4.6,Public services,36562,,2,1,8,0.002634976204802801,41.4262
1179,1,2016-04-03 03:00:00,38.9844,13,0.6,0.0,-13.9,0.0,1016.0,260.0,3.1,Entertainment/public assembly,143228,,4,2,3,0.00027218420979138155,16.763292
918,0,2016-12-14 05:00:00,53.0,9,11.1,0.0,8.3,0.0,1020.0,340.0,2.1,Education,60621,,12,4,14,0.0008742844888734927,22.79
1185,2,2016-05-10 18:00:00,847.656,13,12.2,8.0,10.0,0.0,1013.5,100.0,5.1,Office,129532,,5,2,10,0.006543989130099126,364.49208
253,1,2016-08-15 20:00:00,297.49,2,40.0,2.0,12.8,0.0,1008.5,190.0,3.6,Education,65907,1964.0,8,3,15,0.004513784575234801,127.9207
920,0,2016-09-15 22:00:00,115.0,9,33.9,2.0,20.6,0.0,1012.5,120.0,5.1,Education,85623,,9,3,15,0.0013430970650409352,49.449999999999996
979,1,2016-01-24 01:00:00,70.97,9,10.6,0.0,-0.6,0.0,1022.5,160.0,2.1,Entertainment/public assembly,52357,,1,1,24,0.0013555016521191053,30.5171
1022,1,2016-06-19 07:00:00,0.0,10,18.9,0.0,7.8,0.0,1013.0,290.0,3.6,Education,84346,,6,2,19,0.0,0.0
1230,3,2016-02-08 14:00:00,581.9,14,2.8,0.0,-2.8,0.0,1007.5,40.0,4.1,Office,22524,,2,1,8,0.025834665245959863,250.21699999999998
279,0,2016-11-10 23:00:00,30.79,2,26.7,2.0,2.2,0.0,1015.5,50.0,2.1,Education,49384,1967.0,11,4,10,0.0006234812894864734,13.2397
107,0,2016-07-10 09:00:00,121.0,1,18.4,0.0,15.9,0.0,1009.5,210.0,6.7,Education,97532,2005.0,7,3,10,0.001240618463683714,52.03
1222,0,2016-06-30 13:00:00,366.598,13,20.6,0.0,16.1,0.0,1014.0,165.0,2.6,Lodging/residential,187174,,6,2,30,0.0019585946766110677,157.63714000000002
116,0,2016-03-06 10:00:00,148.9,1,3.9,0.0,1.0,0.0,1007.5,310.0,4.1,Education,37265,,3,1,6,0.003995706426942171,64.027
1080,2,2016-10-10 09:00:00,0.0,13,10.0,0.0,5.6,0.0,1021.0,150.0,3.6,Education,207115,,10,4,10,0.0,0.0
1186,2,2016-01-08 17:00:00,3062.5,13,0.6,0.0,-1.1,0.0,1010.5,340.0,4.1,Lodging/residential,157070,,1,1,8,0.019497676195326923,1316.875
183,1,2016-02-20 11:00:00,255.78,2,14.4,0.0,0.0,0.0,1015.0,90.0,1.5,Education,132518,1992.0,2,1,20,0.001930152884891109,109.9854
470,0,2016-11-15 10:00:00,50.7,3,9.4,0.0,6.1,-1.0,1014.0,360.0,2.1,Public services,24618,,11,4,15,0.002059468681452596,21.801000000000002
1309,0,2016-12-25 01:00:00,16.9,14,6.7,0.0,3.9,0.0,1022.5,290.0,2.1,Lodging/residential,58041,,12,4,25,0.00029117348081528574,7.2669999999999995
1336,0,2016-12-27 00:00:00,38.2,15,4.4,0.0,3.3,3.0,1020.5,160.0,6.2,Office,31053,1915.0,12,4,27,0.00123015489646733,16.426000000000002
570,0,2016-04-10 02:00:00,77.76,4,15.0,0.0,12.8,0.0,1012.0,310.0,3.6,Education,193202,1964.0,4,2,10,0.0004024803055868987,33.436800000000005
1226,2,2016-09-14 12:00:00,141.122,14,18.9,0.0,16.1,0.0,1019.0,0.0,0.0,Education,27995,,9,3,14,0.005040971602071799,60.682460000000006
1392,0,2016-11-02 02:00:00,75.05,15,9.4,0.0,6.1,0.0,1023.0,150.0,4.1,Entertainment/public assembly,76153,1963.0,11,4,2,0.0009855160006828358,32.271499999999996
1176,1,2016-04-09 01:00:00,14.4942,13,-1.1,4.0,-13.3,0.0,1022.0,350.0,8.8,Education,142672,,4,2,9,0.00010159106201637322,6.232506
717,0,2016-10-20 06:00:00,6.3,5,7.0,0.0,5.0,0.0,1016.5,10.0,3.1,Education,28826,1976.0,10,4,20,0.0002185526954832443,2.709
1164,0,2016-07-27 18:00:00,1987.05,13,25.6,8.0,20.6,5.0,1014.0,140.0,3.1,Office,249457,,7,3,27,0.00796550106832039,854.4314999999999
691,0,2016-04-12 18:00:00,1.7,5,10.0,0.0,5.0,0.0,1016.5,300.0,5.1,Office,42647,1976.0,4,2,12,3.986212394775717e-05,0.731
279,1,2016-06-08 06:00:00,119.784,2,33.3,0.0,6.7,0.0,1004.0,260.0,5.1,Education,49384,1967.0,6,2,8,0.0024255629353636806,51.50712
887,2,2016-08-26 03:00:00,33.55,9,27.8,0.0,22.2,-1.0,1015.5,120.0,2.6,Lodging/residential,69754,,8,3,26,0.00048097600137626513,14.426499999999999
482,0,2016-03-15 04:00:00,476.04,3,8.9,0.0,7.2,-1.0,1012.0,70.0,3.6,Education,394000,2013.0,3,1,15,0.001208223350253807,204.6972
978,0,2016-10-15 06:00:00,0.0,9,24.4,0.0,20.6,0.0,1017.0,160.0,2.6,Education,258491,,10,4,15,0.0,0.0
1077,2,2016-05-09 22:00:00,127.875,13,13.9,0.0,9.4,38.0,1009.0,60.0,4.1,Entertainment/public assembly,19454,,5,2,9,0.00657319831397142,54.98625
1295,0,2016-12-11 04:00:00,135.314,14,-2.2,0.0,-9.4,0.0,1032.0,300.0,2.6,Office,115676,,12,4,11,0.0011697672810263148,58.185019999999994
350,0,2016-02-11 05:00:00,238.5,3,-3.3,2.0,-13.3,0.0,1015.0,290.0,4.1,Education,83800,1944.0,2,1,11,0.0028460620525059665,102.55499999999999
1417,0,2016-12-30 15:00:00,83.275,15,-1.1,0.0,-5.6,0.0,1003.5,280.0,9.3,Lodging/residential,40451,1975.0,12,4,30,0.002058663568267781,35.80825
440,0,2016-09-23 18:00:00,49.78,3,29.4,0.0,16.1,0.0,1016.0,140.0,2.1,Public services,35033,1962.0,9,3,23,0.0014209459652327805,21.4054
1030,1,2016-03-23 10:00:00,0.0,11,0.0,0.0,-1.7,0.0,1012.5,360.0,2.1,Education,68030,,3,1,23,0.0,0.0
197,1,2016-02-11 09:00:00,164.061,2,16.1,2.0,1.1,0.0,1018.5,0.0,0.0,Public services,102856,,2,1,11,0.0015950552228358094,70.54623000000001
806,0,2016-07-04 07:00:00,42.5417,8,26.1,4.0,23.9,0.0,1019.5,150.0,2.6,Other,28693,,7,3,4,0.001482650820757676,18.292931
1235,1,2016-10-25 06:00:00,1980.0,14,6.7,0.0,-0.6,0.0,1021.0,0.0,0.0,Public services,278369,,10,4,25,0.007112860986675959,851.4
1283,1,2016-01-11 22:00:00,685.433,14,-1.1,0.0,-15.6,0.0,1016.5,270.0,4.6,Public services,76537,,1,1,11,0.00895557704116963,294.73618999999997
998,3,2016-07-19 09:00:00,0.0,10,25.6,0.0,10.0,0.0,1010.0,150.0,5.7,Education,173479,,7,3,19,0.0,0.0
1283,2,2016-09-13 16:00:00,372.578,14,25.6,4.0,15.6,0.0,1022.5,165.0,3.1,Public services,76537,,9,3,13,0.004867946222088662,160.20854
1088,1,2016-10-13 15:00:00,215.747,13,6.1,0.0,-2.8,0.0,1026.0,190.0,3.6,Education,287594,,10,4,13,0.0007501790718860617,92.77121000000001
1030,1,2016-07-05 21:00:00,170.714,11,31.6,0.0,9.8,0.0,1005.0,280.0,4.1,Education,68030,,7,3,5,0.0025093929148904894,73.40702
1412,0,2016-01-03 19:00:00,25.1,15,1.0,0.0,-3.0,0.0,1016.5,270.0,3.6,Lodging/residential,39538,1953.0,1,1,3,0.000634832313217664,10.793000000000001
212,0,2016-03-25 01:00:00,897.64,2,25.0,2.0,-10.0,0.0,1010.5,250.0,3.1,Education,327256,2012.0,3,1,25,0.002742929083042022,385.98519999999996
964,1,2016-07-05 16:00:00,1435.16,9,30.6,0.0,23.3,0.0,1014.5,165.0,3.1,Education,130577,,7,3,5,0.010990909578256509,617.1188000000001
1254,2,2016-04-16 19:00:00,215.613,14,17.8,0.0,-4.4,0.0,1029.0,70.0,4.1,Education,24979,,4,2,16,0.008631770687377397,92.71359
1433,0,2016-06-25 11:00:00,28.75,15,13.9,0.0,11.1,0.0,1021.5,90.0,2.6,Education,28084,1913.0,6,2,25,0.0010237145705739924,12.362499999999999
1428,0,2016-06-17 06:00:00,54.225,15,13.3,0.0,12.8,0.0,1011.0,0.0,0.0,Education,28432,1933.0,6,2,17,0.0019071820483961735,23.31675
1218,0,2016-01-14 11:00:00,355.587,13,-7.8,0.0,-10.6,0.0,1003.5,100.0,4.6,Entertainment/public assembly,268480,,1,1,14,0.0013244450238379022,152.90241
822,0,2016-07-01 04:00:00,0.0,8,25.0,0.0,23.3,0.0,1017.5,180.0,2.1,Entertainment/public assembly,366,,7,3,1,0.0,0.0
227,0,2016-03-17 15:00:00,17.12,2,16.7,2.0,-3.9,0.0,1011.0,120.0,2.6,Entertainment/public assembly,17132,1918.0,3,1,17,0.000999299556385711,7.3616
874,0,2016-06-03 05:00:00,400.0,9,21.7,0.0,17.8,0.0,1013.0,300.0,2.6,Office,181805,,6,2,3,0.0022001595115645886,172.0
1270,0,2016-03-22 15:00:00,11.0,14,7.8,0.0,-8.3,0.0,1022.5,260.0,3.6,Entertainment/public assembly,18551,,3,1,22,0.0005929599482507682,4.7299999999999995
481,0,2016-09-21 16:00:00,319.56,3,26.1,0.0,19.4,0.0,1021.5,30.0,4.6,Education,104294,1976.0,9,3,21,0.003064030529081251,137.4108
254,0,2016-01-10 03:00:00,128.57,2,11.1,0.0,5.0,0.0,1021.0,0.0,0.0,Entertainment/public assembly,254766,1989.0,1,1,10,0.0005046591774412598,55.28509999999999
256,1,2016-04-17 15:00:00,2.2156,2,20.0,2.0,-1.1,0.0,1014.5,0.0,0.0,Education,16744,,4,2,17,0.00013232202580028667,0.9527079999999999
1292,2,2016-12-27 11:00:00,1667.4,14,13.3,0.0,10.0,0.0,1012.0,230.0,7.2,Office,58196,,12,4,27,0.028651453708158636,716.9820000000001
1098,0,2016-11-15 04:00:00,28.752,13,7.2,0.0,4.4,0.0,1015.0,300.0,1.5,Office,131745,,11,4,15,0.0002182397813958784,12.36336
181,1,2016-01-02 22:00:00,14.1026,2,20.6,2.0,-1.1,0.0,1017.0,100.0,3.1,Education,148829,2014.0,1,1,2,9.475707019465293e-05,6.064118000000001
337,0,2016-12-28 23:00:00,105.74,3,6.7,0.0,-1.1,0.0,1020.5,0.0,0.0,Entertainment/public assembly,22334,1977.0,12,4,28,0.004734485537745142,45.468199999999996
995,2,2016-03-03 03:00:00,24.4,9,18.9,0.0,15.6,0.0,1013.5,170.0,3.1,Education,46230,,3,1,3,0.0005277958035907419,10.491999999999999
149,0,2016-09-10 05:00:00,97.5,1,19.0,0.0,15.0,0.0,1016.5,190.0,3.6,Office,81881,1960.0,9,3,10,0.00119075243340946,41.925
711,0,2016-03-31 14:00:00,5.409,5,11.0,0.0,6.0,0.0,1016.5,260.0,6.7,Education,15414,1976.0,3,1,31,0.00035091475282210974,2.3258699999999997
980,0,2016-02-25 03:00:00,19.0,9,9.4,0.0,0.0,0.0,1023.5,0.0,0.0,Entertainment/public assembly,34819,,2,1,25,0.0005456790832591401,8.17
997,2,2016-07-14 16:00:00,27.45,9,31.1,2.0,23.3,0.0,1016.0,165.0,3.1,Office,38173,,7,3,14,0.0007190946480496686,11.8035
625,0,2016-08-29 22:00:00,126.303,4,21.1,4.0,13.9,0.0,1017.5,260.0,6.7,Education,55516,1978.0,8,3,29,0.002275073852583039,54.310289999999995
971,0,2016-10-02 21:00:00,317.0,9,29.4,0.0,13.3,0.0,1014.5,165.0,1.5,Lodging/residential,301307,,10,4,2,0.0010520830913320965,136.31
1222,0,2016-08-01 07:00:00,347.603,13,22.2,4.0,18.3,0.0,1015.5,140.0,3.1,Lodging/residential,187174,,8,3,1,0.001857111564640388,149.46929
1360,0,2016-08-31 11:00:00,237.35,15,16.1,0.0,15.0,0.0,1015.5,140.0,1.5,Entertainment/public assembly,111530,1988.0,8,3,31,0.002128126961355689,102.06049999999999
279,1,2016-03-21 20:00:00,44.031,2,31.1,0.0,-1.1,0.0,1013.5,0.0,0.0,Education,49384,1967.0,3,1,21,0.0008916045682812246,18.933329999999998
1049,0,2016-09-27 08:00:00,139.072,12,15.3,8.0,13.2,0.0,1014.5,250.0,10.0,Education,94399,,9,3,27,0.0014732359452960307,59.80096
592,0,2016-08-30 11:00:00,455.04,4,16.7,0.0,13.9,0.0,1016.5,260.0,4.6,Education,120694,2012.0,8,3,30,0.003770195701526174,195.6672
236,1,2016-04-02 21:00:00,207.811,2,26.7,2.0,-6.7,0.0,1018.0,165.0,1.5,Entertainment/public assembly,144086,1989.0,4,2,2,0.0014422705883985953,89.35873000000001
801,2,2016-12-11 05:00:00,3161.06,7,-13.5,0.0,-15.8,0.0,1029.0,360.0,0.0,Education,484376,1952.0,12,4,11,0.006526045881711728,1359.2558
174,1,2016-11-09 03:00:00,179.641,2,27.2,0.0,2.2,0.0,1017.0,80.0,5.7,Education,90900,,11,4,9,0.0019762486248624863,77.24562999999999
353,0,2016-11-04 06:00:00,89.67,3,17.2,8.0,10.6,0.0,1017.0,10.0,4.6,Education,99700,1955.0,11,4,4,0.0008993981945837513,38.5581
432,0,2016-04-28 02:00:00,184.6,3,12.2,0.0,9.4,-1.0,1014.0,100.0,1.5,Public services,103200,,4,2,28,0.0017887596899224805,79.378
486,0,2016-11-03 12:00:00,205.49,3,15.6,6.0,15.6,0.0,1018.0,190.0,3.1,Education,86375,1903.0,11,4,3,0.00237904486251809,88.36070000000001
1193,1,2016-05-04 04:00:00,6.3308,13,15.6,0.0,-2.2,0.0,1008.5,360.0,6.2,Office,106511,,5,2,4,5.943799232004206e-05,2.722244
1380,0,2016-05-11 20:00:00,399.525,15,22.2,0.0,3.9,0.0,1020.5,320.0,3.6,Education,204029,2010.0,5,2,11,0.0019581775139808555,171.79575
1252,3,2016-08-16 12:00:00,971.4,14,25.0,0.0,22.8,0.0,1021.5,220.0,2.1,Education,116249,,8,3,16,0.008356200913556246,417.702
965,0,2016-01-28 06:00:00,28.0,9,2.2,0.0,-2.8,0.0,1025.0,0.0,0.0,Lodging/residential,45086,,1,1,28,0.0006210353546555472,12.04
21,0,2016-12-23 12:00:00,51.6016,0,14.4,2.0,10.6,0.0,1024.0,360.0,3.1,Office,7043,1990.0,12,4,23,0.0073266505750390456,22.188688
1263,1,2016-05-17 02:00:00,826.541,14,13.9,0.0,1.1,0.0,1020.0,230.0,2.6,Education,97838,,5,2,17,0.008448056992170732,355.41263000000004
1028,0,2016-02-23 21:00:00,117.0,11,-6.7,0.0,-14.1,0.0,1028.0,60.0,3.6,Education,81390,,2,1,23,0.0014375230372281607,50.31
928,1,2016-01-03 06:00:00,238.513,9,5.6,0.0,5.0,5.0,1028.0,165.0,1.5,Education,179115,,1,1,3,0.00133161935069648,102.56059
1246,0,2016-03-06 21:00:00,45.0,14,5.6,2.0,-6.1,0.0,1024.0,320.0,2.6,Office,50327,,3,1,6,0.0008941522443221332,19.35
10,0,2016-08-14 13:00:00,1763.05,0,27.2,0.0,25.0,0.0,1019.0,70.0,4.1,Entertainment/public assembly,370773,1991.0,8,3,14,0.004755065768003604,758.1115
1246,1,2016-12-03 19:00:00,64.2072,14,10.0,0.0,-3.3,0.0,1017.5,330.0,6.2,Office,50327,,12,4,3,0.0012758002662586682,27.609096
277,0,2016-06-10 22:00:00,23.71,2,36.1,0.0,14.4,0.0,1008.0,290.0,6.7,Education,12761,1909.0,6,2,10,0.001858004858553405,10.1953
1123,0,2016-12-03 20:00:00,23.383,13,0.0,2.0,-6.7,0.0,1025.0,130.0,3.6,Office,92994,,12,4,3,0.00025144632987074433,10.054689999999999
1354,2,2016-06-07 12:00:00,120.706,15,17.2,4.0,13.3,0.0,1001.0,210.0,2.1,Education,23232,,6,2,7,0.005195678374655647,51.90358
1083,0,2016-03-08 18:00:00,304.911,13,20.0,6.0,11.7,0.0,1001.5,200.0,7.2,Education,100813,,3,1,8,0.003024520647138762,131.11173
1366,1,2016-03-31 16:00:00,9.7381,15,16.1,0.0,4.4,0.0,1008.5,180.0,6.7,Office,87977,1947.0,3,1,31,0.00011068915739340964,4.187383
491,0,2016-05-25 15:00:00,106.56,3,25.6,8.0,14.4,0.0,1021.0,0.0,0.0,Education,66600,1970.0,5,2,25,0.0016,45.8208
586,0,2016-11-05 21:00:00,47.3,4,18.3,0.0,13.3,0.0,1019.0,280.0,6.2,Public services,166514,1917.0,11,4,5,0.00028406019914241446,20.339
1233,1,2016-11-25 22:00:00,0.0,14,10.0,0.0,4.4,0.0,1021.5,0.0,0.0,Education,43143,,11,4,25,0.0,0.0
1022,1,2016-03-29 19:00:00,0.0,10,5.6,0.0,1.7,-1.0,1000.0,160.0,3.6,Education,84346,,3,1,29,0.0,0.0
1366,1,2016-12-13 08:00:00,3.4387,15,-1.1,0.0,-6.1,0.0,1019.0,270.0,3.1,Office,87977,1947.0,12,4,13,3.9086352114757265e-05,1.4786409999999999
334,0,2016-04-10 22:00:00,31.54,3,11.1,0.0,-7.8,0.0,1026.0,190.0,5.1,Education,57100,1960.0,4,2,10,0.0005523642732049036,13.562199999999999
396,0,2016-03-22 18:00:00,26.67,3,14.4,4.0,-1.7,0.0,1021.5,200.0,6.7,Public services,16768,1980.0,3,1,22,0.0015905295801526718,11.4681
1408,1,2016-04-21 08:00:00,22.9245,15,2.2,0.0,-2.8,0.0,1020.0,60.0,1.5,Entertainment/public assembly,28760,2007.0,4,2,21,0.0007970966620305979,9.857534999999999
806,0,2016-11-25 17:00:00,57.2083,8,27.2,4.0,14.4,0.0,1023.5,40.0,2.6,Other,28693,,11,4,25,0.001993806851845398,24.599569
895,2,2016-12-02 10:00:00,73.2,9,11.1,0.0,7.2,0.0,1017.5,0.0,0.0,Education,55087,,12,4,2,0.001328807159583931,31.476
1359,1,2016-11-01 07:00:00,16.8284,15,0.0,0.0,-1.1,0.0,1025.0,140.0,3.1,Education,124289,1904.0,11,4,1,0.00013539734007031996,7.236211999999999
1307,2,2016-09-08 13:00:00,1.0613,14,24.4,0.0,20.0,0.0,1013.5,170.0,3.1,Lodging/residential,66013,,9,3,8,1.6077136321633617e-05,0.45635899999999996
1018,3,2016-10-13 12:00:00,1303.8,10,7.8,0.0,-1.7,0.0,1016.5,160.0,3.6,Education,186840,,10,4,13,0.006978163134232498,560.634
1028,1,2016-01-28 03:00:00,0.0,11,-9.8,0.0,-12.4,0.0,1017.0,160.0,1.0,Education,81390,,1,1,28,0.0,0.0
693,0,2016-12-03 10:00:00,69.4,5,6.0,0.0,4.0,0.0,1016.5,80.0,5.7,Office,57436,1976.0,12,4,3,0.0012083014137474755,29.842000000000002
1245,2,2016-11-28 10:00:00,242.296,14,-0.6,0.0,-5.0,0.0,1021.5,0.0,0.0,Healthcare,35354,,11,4,28,0.006853425354981049,104.18728
1136,0,2016-04-29 22:00:00,37.192,13,15.0,2.0,0.6,0.0,1020.0,50.0,2.6,Office,79782,,4,2,29,0.0004661703141059387,15.99256
181,1,2016-08-06 12:00:00,457.824,2,28.9,2.0,19.4,0.0,1007.0,90.0,3.6,Education,148829,2014.0,8,3,6,0.0030761746702591564,196.86432
963,0,2016-07-24 03:00:00,18.0,9,32.8,0.0,21.1,0.0,1011.0,165.0,2.6,Lodging/residential,44784,,7,3,24,0.00040192926045016077,7.74
1414,0,2016-01-17 10:00:00,70.275,15,-3.3,0.0,-6.1,-1.0,1010.5,350.0,3.6,Lodging/residential,65663,1975.0,1,1,17,0.0010702374244247143,30.21825
979,0,2016-02-21 19:00:00,42.0,9,20.0,0.0,17.8,3.0,1016.5,210.0,1.5,Entertainment/public assembly,52357,,2,1,21,0.000802184999140516,18.06
